,acy,sem,cos_id,cos_code,num_limit,dep_limit,URL,cos_cname,cos_credit,cos_hours,TURL,teacher,cos_time,memo,cos_ename,brief,degree,dep_id,dep_primary,dep_cname,dep_ename,cos_type,cos_type_e,crsoutline_type,reg_num,depType
1131_910008,113,1,910008,SESE00021,9999,N,,導師輔導(1),.00,2.00,,楊婷婷,M12-,資工組，上課地點：國防大學理工學院,Tutor Guidance(1) ,,1,951,1,系統工程與科技學士學位學程,Undergraduate Degree Program of System Engineering and Technology,必修,Required,data,21,T
1131_910009,113,1,910009,SESE00021,9999,N,,導師輔導(1),.00,2.00,,李彥宏,M12-,機航組，上課地點：國防大學理工學院,Tutor Guidance(1) ,,1,951,1,系統工程與科技學士學位學程,Undergraduate Degree Program of System Engineering and Technology,必修,Required,,26,T
1131_910010,113,1,910010,SESE00021,9999,N,,導師輔導(1),.00,2.00,,系統工程,M12-,不分組A班，上課地點：國防大學理工學院，授課教師包含：電機組談光雄、動力組葉昭南老師,Tutor Guidance(1) ,,1,951,1,系統工程與科技學士學位學程,Undergraduate Degree Program of System Engineering and Technology,必修,Required,data,23,T
1131_910011,113,1,910011,SESE00021,9999,N,,導師輔導(1),.00,2.00,,系統工程,M12-,不分組B班，上課地點：國防大學理工學院，授課教師包含：電機組談光雄、動力組葉昭南老師,Tutor Guidance(1) ,,1,951,1,系統工程與科技學士學位學程,Undergraduate Degree Program of System Engineering and Technology,必修,Required,data,25,T
1131_910013,113,1,910013,SESE00023,9999,N,,導師輔導(3),.00,2.00,,楊家宏,M12-,電機組電機班，上課地點：國防大學理工學院,Tutor Guidance(3),,1,951,1,系統工程與科技學士學位學程,Undergraduate Degree Program of System Engineering and Technology,必修,Required,data,9,T
1131_910014,113,1,910014,SESE00023,9999,N,,導師輔導(3),.00,2.00,,謝育立,M12-,電機組電子班，上課地點：國防大學理工學院,Tutor Guidance(3),,1,951,1,系統工程與科技學士學位學程,Undergraduate Degree Program of System Engineering and Technology,必修,Required,data,11,T
1131_910015,113,1,910015,SESE00023,9999,N,,導師輔導(3),.00,2.00,,系統工程,M12-,化材組化學班+材料班，上課地點：國防大學理工學院，授課教師：俞勝為老師,Tutor Guidance(3),,1,951,1,系統工程與科技學士學位學程,Undergraduate Degree Program of System Engineering and Technology,必修,Required,data,22,T
1131_910016,113,1,910016,SESE00023,9999,N,,導師輔導(3),.00,2.00,,林永慶,M12-,環資組(學號單號)，上課地點：國防大學理工學院,Tutor Guidance(3),,1,951,1,系統工程與科技學士學位學程,Undergraduate Degree Program of System Engineering and Technology,必修,Required,data,14,T
1131_910017,113,1,910017,SESE00023,9999,N,,導師輔導(3),.00,2.00,,林玉菁,M12-,環資組(學號雙號)，上課地點：國防大學理工學院,Tutor Guidance(3),,1,951,1,系統工程與科技學士學位學程,Undergraduate Degree Program of System Engineering and Technology,必修,Required,data,14,T
1131_910018,113,1,910018,SESE00023,9999,N,,導師輔導(3),.00,2.00,,陳幼良,M12-,動力組兵器班，上課地點：國防大學理工學院,Tutor Guidance(3),,1,951,1,系統工程與科技學士學位學程,Undergraduate Degree Program of System Engineering and Technology,必修,Required,data,6,T
1131_910019,113,1,910019,SESE00023,9999,N,,導師輔導(3),.00,2.00,,張凱威,M12-,資工組系統班+網攻班，上課地點：國防大學理工學院,Tutor Guidance(3),,1,951,1,系統工程與科技學士學位學程,Undergraduate Degree Program of System Engineering and Technology,必修,Required,data,24,T
1131_910020,113,1,910020,SESE00023,9999,N,,導師輔導(3),.00,2.00,,劉瑋倫,M12-,機航組(學號雙號)，上課地點：國防大學理工學院,Tutor Guidance(3),,1,951,1,系統工程與科技學士學位學程,Undergraduate Degree Program of System Engineering and Technology,必修,Required,,16,T
1131_910021,113,1,910021,SESE00023,9999,N,,導師輔導(3),.00,2.00,,方友霖,M12-,機航組(學號單號)，上課地點：國防大學理工學院,Tutor Guidance(3),,1,951,1,系統工程與科技學士學位學程,Undergraduate Degree Program of System Engineering and Technology,必修,Required,,15,T
1131_910022,113,1,910022,SESE00025,9999,N,,導師輔導(5),.00,2.00,,聶若鹽,M12-,電機組電機班+電子班，上課地點：國防大學理工學院,Tutor Guidance(5) ,,1,951,1,系統工程與科技學士學位學程,Undergraduate Degree Program of System Engineering and Technology,必修,Required,,15,T
1131_910023,113,1,910023,SESE00025,9999,N,,導師輔導(5),.00,2.00,,鄭安佑,M12-,化材組化學班+材料班，上課地點：國防大學理工學院,Tutor Guidance(5) ,,1,951,1,系統工程與科技學士學位學程,Undergraduate Degree Program of System Engineering and Technology,必修,Required,,7,T
1131_910024,113,1,910024,SESE00025,9999,N,,導師輔導(5),.00,2.00,,簡志峻,M12-,環資組，上課地點：國防大學理工學院,Tutor Guidance(5) ,,1,951,1,系統工程與科技學士學位學程,Undergraduate Degree Program of System Engineering and Technology,必修,Required,,12,T
1131_910025,113,1,910025,SESE00025,9999,N,,導師輔導(5),.00,2.00,,林盈志,M12-,動力組兵器班，上課地點：國防大學理工學院,Tutor Guidance(5) ,,1,951,1,系統工程與科技學士學位學程,Undergraduate Degree Program of System Engineering and Technology,必修,Required,,12,T
1131_910026,113,1,910026,SESE00025,9999,N,,導師輔導(5),.00,2.00,,周志正,M12-,動力組車輛班，上課地點：國防大學理工學院,Tutor Guidance(5) ,,1,951,1,系統工程與科技學士學位學程,Undergraduate Degree Program of System Engineering and Technology,必修,Required,,7,T
1131_910027,113,1,910027,SESE00025,9999,N,,導師輔導(5),.00,2.00,,陳冠宇,M12-,動力組造船班，上課地點：國防大學理工學院,Tutor Guidance(5) ,,1,951,1,系統工程與科技學士學位學程,Undergraduate Degree Program of System Engineering and Technology,必修,Required,,5,T
1131_910028,113,1,910028,SESE00025,9999,N,,導師輔導(5),.00,2.00,,余琬瑜,M12-,資工組系統班，上課地點：國防大學理工學院,Tutor Guidance(5) ,,1,951,1,系統工程與科技學士學位學程,Undergraduate Degree Program of System Engineering and Technology,必修,Required,,12,T
1131_910029,113,1,910029,SESE00025,9999,N,,導師輔導(5),.00,2.00,,余琬瑜,M12-,資工組網攻班，上課地點：國防大學理工學院,Tutor Guidance(5) ,,1,951,1,系統工程與科技學士學位學程,Undergraduate Degree Program of System Engineering and Technology,必修,Required,,7,T
1131_910030,113,1,910030,SESE00025,9999,N,,導師輔導(5),.00,2.00,https://mae.ccit.ndu.edu.tw/,夏筱明,M12-,機航組航空班+機械班，上課地點：國防大學理工學院,Tutor Guidance(5) ,,1,951,1,系統工程與科技學士學位學程,Undergraduate Degree Program of System Engineering and Technology,必修,Required,data,14,T
1131_910031,113,1,910031,SESE00023,9999,N,,導師輔導(3),.00,2.00,,黃寶錩,M12-,動力組車輛班，上課地點：國防大學理工學院,Tutor Guidance(3),,1,951,1,系統工程與科技學士學位學程,Undergraduate Degree Program of System Engineering and Technology,必修,Required,data,6,T
1131_910032,113,1,910032,SESE00023,9999,N,,導師輔導(3),.00,2.00,,林俊成,M12-,動力組造船班，上課地點：國防大學理工學院,Tutor Guidance(3),,1,951,1,系統工程與科技學士學位學程,Undergraduate Degree Program of System Engineering and Technology,必修,Required,,4,T
1131_910033,113,1,910033,SESE00065,9999,N,,導師輔導(7),.00,2.00,,葉宗翰,M12-,電機組電機班，上課地點：國防大學理工學院,Tutor Guidance(7),,1,951,1,系統工程與科技學士學位學程,Undergraduate Degree Program of System Engineering and Technology,必修,Required,data,24,T
1131_910034,113,1,910034,SESE00065,9999,N,,導師輔導(7),.00,2.00,,藍建武,M12-,電機組電子班，上課地點：國防大學理工學院,Tutor Guidance(7),,1,951,1,系統工程與科技學士學位學程,Undergraduate Degree Program of System Engineering and Technology,必修,Required,data,13,T
1131_910035,113,1,910035,SESE00065,9999,N,,導師輔導(7),.00,2.00,,黃文鍵,M12-,化材組化學班+材料班，上課地點：國防大學理工學院,Tutor Guidance(7),,1,951,1,系統工程與科技學士學位學程,Undergraduate Degree Program of System Engineering and Technology,必修,Required,data,16,T
1131_910036,113,1,910036,SESE00065,9999,N,,導師輔導(7),.00,2.00,,宋欣芳,M12-,環資組，上課地點：國防大學理工學院,Tutor Guidance(7),,1,951,1,系統工程與科技學士學位學程,Undergraduate Degree Program of System Engineering and Technology,必修,Required,,22,T
1131_910037,113,1,910037,SESE00065,9999,N,,導師輔導(7),.00,2.00,,吳憲珉,M12-,環資組，上課地點：國防大學理工學院,Tutor Guidance(7),,1,951,1,系統工程與科技學士學位學程,Undergraduate Degree Program of System Engineering and Technology,必修,Required,data,12,T
1131_910038,113,1,910038,SESE00065,9999,N,,導師輔導(7),.00,2.00,,李永隆,M12-,動力組兵器班，上課地點：國防大學理工學院,Tutor Guidance(7),,1,951,1,系統工程與科技學士學位學程,Undergraduate Degree Program of System Engineering and Technology,必修,Required,data,12,T
1131_910039,113,1,910039,SESE00065,9999,N,,導師輔導(7),.00,2.00,,宋易哲,M12-,動力組車輛班，上課地點：國防大學理工學院,Tutor Guidance(7),,1,951,1,系統工程與科技學士學位學程,Undergraduate Degree Program of System Engineering and Technology,必修,Required,,14,T
1131_910040,113,1,910040,SESE00065,9999,N,,導師輔導(7),.00,2.00,,劉宗龍,M12-,動力組造船班，上課地點：國防大學理工學院,Tutor Guidance(7),,1,951,1,系統工程與科技學士學位學程,Undergraduate Degree Program of System Engineering and Technology,必修,Required,,6,T
1131_910041,113,1,910041,SESE00065,9999,N,,導師輔導(7),.00,2.00,,劉中宇,M12-,資工組系統班，上課地點：國防大學理工學院,Tutor Guidance(7),,1,951,1,系統工程與科技學士學位學程,Undergraduate Degree Program of System Engineering and Technology,必修,Required,,21,T
1131_910042,113,1,910042,SESE00065,9999,N,,導師輔導(7),.00,2.00,,羅序仁,M12-,資工組網攻班，上課地點：國防大學理工學院,Tutor Guidance(7),,1,951,1,系統工程與科技學士學位學程,Undergraduate Degree Program of System Engineering and Technology,必修,Required,,17,T
1131_910043,113,1,910043,SESE00065,9999,N,,導師輔導(7),.00,2.00,,賴渝翔,M12-,機航組航空班+機械班，上課地點：國防大學理工學院,Tutor Guidance(7),,1,951,1,系統工程與科技學士學位學程,Undergraduate Degree Program of System Engineering and Technology,必修,Required,,31,T
1131_910052,113,1,910052,SESE00061,9999,N,,體育(3),.00,2.00,,系統工程,M34-,環資組，重補修隨班附讀，上課地點：國防大學理工學院，授課教師：呂昌憲、劉鎮倫老師,Physical Education(3),,1,951,1,系統工程與科技學士學位學程,Undergraduate Degree Program of System Engineering and Technology,必修,Required,data,32,T
1131_910087,113,1,910087,SESE10037,9999,N,,微積分(1),4.00,4.00,https://sites.google.com/view/chengfangsu/teachging?authuser=0,蘇承芳,M34W12-,化材組+動力組，上課地點：國防大學理工學院,Calculus (1) ,,1,951,1,系統工程與科技學士學位學程,Undergraduate Degree Program of System Engineering and Technology,必修,Required,data,37,T
1131_910089,113,1,910089,SESE10037,9999,N,,微積分(1),4.00,4.00,https://sites.google.com/view/chengfangsu/teachging?authuser=0,蘇承芳,M34W12-,不分組A班，上課地點：國防大學理工學院,Calculus (1) ,,1,951,1,系統工程與科技學士學位學程,Undergraduate Degree Program of System Engineering and Technology,必修,Required,data,24,T
1131_910090,113,1,910090,SESE10037,9999,N,,微積分(1),4.00,4.00,,張枝成,M34W67-,不分組B班，重補修隨班附讀，上課地點：國防大學理工學院,Calculus (1) ,,1,951,1,系統工程與科技學士學位學程,Undergraduate Degree Program of System Engineering and Technology,必修,Required,data,32,T
1131_910098,113,1,910098,SESE10051,9999,N,,普通化學,3.00,3.00,,系統工程,M34W1-,電機組+環資組，上課地點：國防大學理工學院，授課教師：俞勝為老師,General Chemistry ,,1,951,1,系統工程與科技學士學位學程,Undergraduate Degree Program of System Engineering and Technology,必修,Required,data,40,T
1131_910100,113,1,910100,SESE10051,9999,N,,普通化學,3.00,3.00,,鄭根發,M34R1-,資工組，上課地點：國防大學理工學院,General Chemistry ,,1,951,1,系統工程與科技學士學位學程,Undergraduate Degree Program of System Engineering and Technology,必修,Required,data,20,T
1131_910115,113,1,910115,SESE10057,9999,N,,普通物理實驗 (1),2.00,2.00,,宋易哲,M34-,機航組，上課地點：國防大學理工學院,General Physics Lab.(1) ,,1,951,1,系統工程與科技學士學位學程,Undergraduate Degree Program of System Engineering and Technology,必修,Required,,26,T
1131_910168,113,1,910168,SESE10253,9999,N,,太空與國防,2.00,2.00,,李彥宏,M34-,全組，上課地點：國防大學理工學院,Space and National Defense,,1,951,1,系統工程與科技學士學位學程,Undergraduate Degree Program of System Engineering and Technology,選修,Elective,data,30,T
1131_910173,113,1,910173,SESE00008,9999,N,,危機管理,2.00,2.00,,系統工程,M34-,全組，上課地點：國防大學理工學院，授課教師：劉瀚嶸老師,Crisis Management,,1,951,1,系統工程與科技學士學位學程,Undergraduate Degree Program of System Engineering and Technology,選修,Elective,data,28,T
1131_910197,113,1,910197,SESE00032,9999,N,,戰爭與文學,2.00,2.00,,系統工程,M34-,全組，上課地點：國防大學理工學院，授課教師：賴素玫老師,War and Literature,,1,951,1,系統工程與科技學士學位學程,Undergraduate Degree Program of System Engineering and Technology,選修,Elective,data,23,T
1131_910205,113,1,910205,SESE10156,9999,N,,電子學(1),3.00,3.00,,談光雄,M34T1-,電機組，重補修隨班附讀，上課地點：國防大學理工學院,Electronics Circuits (1),,1,951,1,系統工程與科技學士學位學程,Undergraduate Degree Program of System Engineering and Technology,必修,Required,data,6,T
1131_910248,113,1,910248,SESE10002,9999,N,,儀器及分析化學(1),3.00,3.00,,王志嘉,M34R1-,化材組化學班+材料班，上課地點：國防大學理工學院,Analytical Chemistry(1),,1,951,1,系統工程與科技學士學位學程,Undergraduate Degree Program of System Engineering and Technology,必修,Required,,21,T
1131_910254,113,1,910254,SESE20007,9999,N,,化工熱力學,3.00,3.00,,林明憲,M34W6-,化材組化學班，上課地點：國防大學理工學院,Chemical Engineering Thermodynamics,,1,951,1,系統工程與科技學士學位學程,Undergraduate Degree Program of System Engineering and Technology,必修,Required,,3,T
1131_910255,113,1,910255,SESE20031,9999,N,,材料熱力學(2),3.00,3.00,,王哲釧,M349-,化材組化學班+材料班，上課地點：國防大學理工學院,Thermodynamics of Materials(II),,1,951,1,系統工程與科技學士學位學程,Undergraduate Degree Program of System Engineering and Technology,選修,Elective,,2,T
1131_910288,113,1,910288,SESE20020,9999,N,,天氣學(1),3.00,3.00,,侯昭平,M34F2-,環資組大氣班，上課地點：國防大學理工學院,Synoptic Meteorology(I) ,,1,951,1,系統工程與科技學士學位學程,Undergraduate Degree Program of System Engineering and Technology,必修,Required,data,3,T
1131_910291,113,1,910291,SESE20018,9999,N,,大地測量學,3.00,3.00,,李宜珊,M34W2-,環資組空間班，上課地點：國防大學理工學院,Geodesy,,1,951,1,系統工程與科技學士學位學程,Undergraduate Degree Program of System Engineering and Technology,必修,Required,,3,T
1131_910322,113,1,910322,SESE10026,9999,N,,工程數學(1),3.00,3.00,,系統工程,M34T2-,動力組，上課地點：國防大學理工學院，授課教師：吳文銓老師,Engineering Mathematics(1),,1,951,1,系統工程與科技學士學位學程,Undergraduate Degree Program of System Engineering and Technology,必修,Required,data,16,T
1131_910333,113,1,910333,SESE20146,9999,N,,自動控制,3.00,3.00,,朱子文,M34R1-,動力組，上課地點：國防大學理工學院,Automatic Control,,1,951,1,系統工程與科技學士學位學程,Undergraduate Degree Program of System Engineering and Technology,必修,Required,data,34,T
1131_910367,113,1,910367,SESE10153,9999,N,,離散數學,3.00,3.00,,王順吉,M34T4-,資工組網攻班，上課地點：國防大學理工學院,Discrete Mathematics,,1,951,1,系統工程與科技學士學位學程,Undergraduate Degree Program of System Engineering and Technology,必修,Required,data,12,T
1131_910375,113,1,910375,SESE20047,9999,N,,網路安全,3.00,3.00,,羅嘉寧,M3R12-,資工組，上課地點：國防大學理工學院,Network Security,,1,951,1,系統工程與科技學士學位學程,Undergraduate Degree Program of System Engineering and Technology,必修,Required,data,8,T
1131_910376,113,1,910376,SESE20155,9999,N,,網路攻防實務,3.00,3.00,,賴泰宏,M4F67-,資工組，上課地點：國防大學理工學院,Network Defense Practice,,1,951,1,系統工程與科技學士學位學程,Undergraduate Degree Program of System Engineering and Technology,必修,Required,data,8,T
